paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2016/117,"Krissy Bahl,Lynda Sukut,Silva Rispoli,Angelyn Tara,Yolanda Habif,Kera Coiner,Tatiana Deharo","62,63,64,65,66,67,68",Posthumous America: Literary Reinventions of America at the End of the Eighteenth Century,2016,Accept,Reject,"I have one favor to ask. Tom started to get worried when Mary didn't turn up. Tom has been, and still is, a constant source of worry to his parents. I didn't think anyone would do that. She spends all of her money on clothes. I take care of Tom. Be satisfied! I think that you'd better come back home. Whoever walks backward collapses. I didn't think that Tom would swim by himself.",NA
2016/118,"Tina Newmyer,Micheal Rens,Mariann Poague,Sherryl Hagene,Markus Veltz,Ron Haye,Kisha Hartory","69,70,71,72,73,74,75","Lithics in the Land of the Lightning Brothers: The Archaeology of Wardaman Country, Northern Territory",2016,Reject,Reject,She coaxed him out of his dark mood. Convenience stores and supermarkets can sell medicine since 2009. Tom changed his clothes. Tom played tennis with Mary yesterday. Hearing those lies from Netanyahu about Iran is nothing new. Please put down my address in case you forget it. Could you drop me off? Tom was stabbed in the chest three times. Kim was still alive.,NA
2016/119,"Lance Keady,Karrie Layhew,Regenia Hirschberg,Anneliese Cercone","76,77,78,79",NATO and the Challenges of Austerity,2016,Accept,Accept,"The baby has fallen asleep. Tom used to be a French teacher. I was in Boston the night Tom was murdered. You'd have done the same. He claims that he was born in 2013. Tom slept under the tree, using his knapsack for a pillow. Tom said that he's really glad he was asked to do that. Tom couldn't be reached yesterday. It was clear what he meant to do. Do you really have to tell him? Tom wants to say something. Look at the map on page 25. Tom and Mary say they don't feel like doing that right now. They turned around. Do you have any ivory crepe blouses in medium? Mary knows she's going to lose the race. I need to improve my French pronunciation. My homework remains to be done. Some psychologists raise doubts about Pepperberg's research.",NA
2016/120,"Delcie Colpack,Echo Lauters,Mireya Churchfield","80,81,82",Los gobiernos locales y las políticas de vivienda en México y América Latina,2016,Accept,Accept,You should have been forgiven for doing that. Her skirt fits closely. They know what they did was wrong. I think that I should let Tom leave. Doing that doesn't look too hard. He spared no effort for success. Last week's discussion wasn't very productive. Mary told me that she'd already done that. I'm sorry I had to cancel my appointment. I thought that you were going to Boston. How long has it been since the accident? Tom and Mary often argue with each other. You must convert dollars into the local currency. She didn't have to go there herself.,NA
2016/121,Racheal Mcgunagle,83,The Dilemma of Context,2016,Reject,Reject,"Tom worked in Boston all last week. Tom fell asleep almost as soon as he sat in the armchair. Your report is due tomorrow. I got the scholarship. I had my picture taken. Two standard dice have a total of 42 pips. I saw an airplane. If you'd stuck around, you would have had a lot of fun. Tom gave us permission to use his beach house. I know Tom is terrified. Tom thought he heard his name being called. Tom has no money at all. Kumiko got a porter to carry her suitcase at the airport. I can't make it in to the office today. Can all of your children speak French? I didn't know Tom would be interested in doing that. Don't forget to kiss your wife goodbye. I read in the newspaper advertisements that there is an apartment for rent near here. There was a very fine christening; and the Princess had for her godmothers all the fairies they could find in the whole kingdom (there were seven of them), so that every one of them might confer a gift upon her, as was the custom of fairies in those days. By this means the Princess had all the perfections imaginable. We saw him the night that we went to see the play.",NA
2016/122,"Vance Klaft,Ghislaine Devier,Albert Catano,Shakia Sasao,Ruth Half,Ava Damato","84,85,86,87,88,89",Stakeholder Perspectives on a Culture of Health: Key Findings,2016,Accept,Reject,"Bill lives near the sea. Everyone who works has the right to just and favourable remuneration ensuring for himself and his family an existence worthy of human dignity, and supplemented, if necessary, by other means of social protection. Self confidence is the key to success. Sami is in Layla's office. Tom hasn't coached in three years. He took Connie for my sister. Under the epistemology of your dream, you clearly see me. Yesterday, Tom told me he didn't know how to swim. Mary knitted a sweater for Tom. One of Jupiter’s moons, Io, has powerful volcanic activity that spews particles into Jupiter’s magnetosphere. These particles create intense radiation belts and auroras around Jupiter. She stood in line with her father. He doesn't seem to be an American. Tom and Mary share the responsibility for it. The bus will take time. Do not touch the plug of the AC power cord with wet hands. ""Just go in and tell the boss you want a raise."" ""That's easier said than done."" Mennad went to a fast food restaurant. Tom and Mary aren't very busy, are they? Tom and Mary told John that they didn't know what to do.",NA
2016/123,"Corliss Marciano,Iluminada Jocoy,Raisa Breaux","90,91,92","The Southern Version of Cursor Mundi, Vol. I",2016,Reject,Reject,"Nobody saw you leave the room. Much to Tom's surprise, Mary wasn't afraid. Tom should never have allowed Mary to do that. We accepted her invitation. She was born in the United States and grew up in Japan. She knows her. Can you impersonate Tom? These two have very little in common. I know that Tom doesn't like doing that. Tom doesn't care how you do that.",NA
2016/124,"Nida Yagues,Olimpia Belich,Yi Walko,Maire Mcnevin,Ismael Doi","93,94,95,96,97","Pursuing Livelihoods, Imagining Development: Smallholders in Highland Lampung, Indonesia",2016,Reject,Reject,So am I! Why don't you do that somewhere else? Tom is going to be thirty years old in October. He's a drama queen. Why does he look so black? I really miss you all. Go to your room and stay there until you are ready to confess. Mary is way behind on her rent. Tom asked Mary to send him the pictures she'd taken at the picnic. Did you just hit him? The fog is getting thicker. Tom told Mary I was glad that that had happened. Tom told Mary that he didn't think John was thirsty. I thought Tom and Mary weren't asleep. Tom is the type of person who always has to have his own way. Tom told me he thought that Mary would be ready by the time we got there. Mary said that she was really afraid.,NA
2016/125,"Bertram Nessmith,Grant Shike,Noella Kaska,Francesca Geisinsky,Raymon Gilpatrick,Victoria Wohlers","98,99,100,1,2,3",Las contradicciones del modernismo: productividad poética y situación sociológica,2016,Accept,Accept,"I really need to get some sleep. The fact is that he did not notice the difference. Tom has a plan now. No one has the answer. Russian, Bulgarian, Serbian, Croatian, and Bosnian are Slavic languages. Mary still has the book I lent her. Tell Tom to get here early. Muslim women dress conservatively. It looks like Tom and Mary are getting pretty drunk. Tom and Mary have told John that he isn't required to do that. Tom and Mary say they need it today. It makes me so angry. This time, the battle would be among diplomats. I'm kind of hungry, too. They know that they should do that today. Don't you ever get tired of dancing?",NA
2016/126,"Dannette Debenedetti,Johnathan Mcmulen,Darla Chitwood,Elfrieda Loxton,Dina Dage,Sibyl Locatelli","4,5,6,7,8,9",Government Consolidation and Economic Development in Allegheny County and the City of Pittsburgh,2016,Accept,Accept,They are both colleagues of mine. She is Moroccan. What'll you do after we finish doing this? Nobody offered Tom a seat. You're a good boss. The old woman is getting better and is being taken good care of by a nurse from the hospital. So what happened to you anyway? Can you stop by on your way home? He says he's not enjoying himself. We have extra toothbrushes.,NA
2016/127,"Gena Freshwater,Carie Shubrooks,Asia Smeathers,Ashli Kluemper","10,11,12,13",Figuring the Past: Period Film and the Mannerist Aesthetic,2016,Reject,Accept,How will you feel when Tom is gone? I love Laurie so much. Does your boyfriend speak French? I wonder whether Tom is planning to do that. She's selling Girl Scout cookies. What happens at 2:30? I wonder if we can do that without any help. Tom is still very weak.,NA
2016/128,"Katelynn Dangerfield,Dustin Barben","14,15",Denis Diderot 'Rameau's Nephew' - 'Le Neveu de Rameau': A Multi-Media Bilingual Edition,2016,Accept,Accept,"Life is at stake. Tom blew soap bubbles. Tom was not pleased. Could there be a language as beautiful as mine? Are you having dizzy spells? Sami can't do it. Tom needs to check with Mary. It was his last words. Your book is on the table. Send me the tracking number please. I'm good at science. He looked through the window. If Tom and Mary said they'd help, they will.",NA
2016/129,"Janeth Zierenberg,Ryann Babicke,Angela Blossomgame,Felica Layva,Theda Headly","16,17,18,19,20",Active ageing: Voluntary work by older people in Europe,2016,Reject,Accept,"The doctor suggested that he should give up smoking. Tom is in bed reading, isn't he? Dan found Linda in bed with her lover. Tom's family moved to Australia. Is that boy Tom or Ben? He didn't do too badly himself. It looks like Tom has had a few too many drinks. Tom and Mary packed up their belongings.",NA
